ds,mtd,rev,type,ytd
2012-01-13,76909,6106,income.withheld,510840
2012-01-13,1282,623,income,3714
2012-01-13,180,21,railroad,1245
2012-01-13,2615,1890,excise,19836
2012-01-13,1882,1302,corporate,68094
2012-01-13,99,24,unemployment,722
2012-01-13,26,0,estate,126
2016-02-25,1348,62,estate,8693
2016-02-25,176411,3069,income.withheld,929842
2016-02-25,1718,116,income,23155
2016-02-25,566,45,railroad,2376
2016-02-25,3974,520,excise,29645
2016-02-25,4373,109,corporate,107849
2016-02-25,2440,3,unemployment,4131
2016-02-25,105,1,estate,427
2015-05-19,1153,61,estate,13051
2015-05-19,116602,1802,income.withheld,1431163
2015-05-19,1251,61,income,77371
2015-05-19,372,0,railroad,4156
2015-05-19,3809,25,excise,49561
2015-05-19,8782,2,corporate,211165
2015-05-19,110,3,unemployment,8182
2015-05-19,57,5,estate,1145
2013-09-11,271,71,estate,18546
2013-09-11,65129,8078,income.withheld,1862627
2013-09-11,594,138,income,52196
2013-09-11,178,14,railroad,5085
2013-09-11,845,425,excise,72999
2013-09-11,1648,457,corporate,249787
2013-09-11,13,2,unemployment,8325
2013-09-11,14,3,estate,748
2013-01-17,762,41,estate,4057
2013-01-17,106564,3086,income.withheld,585126
2013-01-17,4241,70,income,7325
2013-01-17,238,1,railroad,1367
2013-01-17,2939,7,excise,22084
2013-01-17,8652,30,corporate,82206
2013-01-17,176,12,unemployment,819
2013-01-17,31,1,estate,115
2010-01-06,155,88,estate,4480
2010-01-06,39997,9422,income.withheld,447327
2010-01-06,75,22,income,1379
2010-01-06,29,9,railroad,1112
2010-01-06,38,14,excise,15975
2010-01-06,121,46,corporate,57288
2010-01-06,18,8,unemployment,686
2010-01-06,8,3,estate,202
2014-07-22,860,82,estate,15127
2014-07-22,124772,1865,income.withheld,1702223
2014-07-22,894,52,income,62607
2014-07-22,357,3,railroad,4688
2014-07-22,3790,37,excise,61701
2014-07-22,9964,20,corporate,264243
2014-07-22,107,6,unemployment,7935
2014-07-22,27,1,estate,484
2017-08-18,787,67,estate,18780
2017-08-18,126113,8762,income.withheld,2138794
2017-08-18,1420,84,income,115550
2017-08-18,277,16,railroad,5296
2017-08-18,3752,38,excise,69950
2017-08-18,2614,26,corporate,259362
2017-08-18,52,2,unemployment,8382
2017-08-18,314,1,estate,2798
2018-02-12,556,27,estate,8204
2018-02-12,88282,17687,income.withheld,942180
2018-02-12,1176,140,income,31709
2018-02-12,326,116,railroad,2276
2018-02-12,792,472,excise,28373
2018-02-12,630,51,corporate,91417
2018-02-12,164,9,unemployment,4199
2018-02-12,40,1,estate,347
2015-06-18,754,50,estate,14376
2015-06-18,120619,2324,income.withheld,1604304
2015-06-18,9495,102,income,87390
2015-06-18,352,1,railroad,4685
2015-06-18,3491,14,excise,56486
2015-06-18,74098,145,corporate,285842
2015-06-18,42,2,unemployment,8250
2015-06-18,73,2,estate,1253
2016-09-22,1080,71,estate,20796
2016-09-22,134240,2311,income.withheld,2230990
2016-09-22,11859,111,income,118288
2016-09-22,301,2,railroad,5789
2016-09-22,4472,141,excise,78478
2016-09-22,66540,81,corporate,335938
2016-09-22,32,1,unemployment,8633
2016-09-22,37,8,estate,1282
2013-12-16,703,17,estate,4654
2013-12-16,101624,25325,income.withheld,417542
2013-12-16,515,128,income,3218
2013-12-16,211,64,railroad,1040
2013-12-16,3150,80,excise,15390
2013-12-16,58415,42449,corporate,72697
2013-12-16,24,7,unemployment,638
2013-12-16,58,45,estate,178
2011-07-11,64,6,estate,6732
2011-07-11,56235,10958,income.withheld,1372502
2011-07-11,124,23,income,27495
2011-07-11,174,43,railroad,3742
2011-07-11,211,64,excise,51304
2011-07-11,944,86,corporate,184784
2011-07-11,32,6,unemployment,6017
2011-07-11,33,2,estate,2088
2014-04-23,1654,95,estate,10567
2014-04-23,134093,6975,income.withheld,1211053
2014-04-23,39260,85,income,52876
2014-04-23,322,3,railroad,3205
2014-04-23,3738,18,excise,40814
2014-04-23,42541,49,corporate,174324
2014-04-23,290,28,unemployment,4799
2014-04-23,69,1,estate,377
2010-12-07,105,9,estate,760
2010-12-07,38484,1739,income.withheld,308636
2010-12-07,83,14,income,1131
2010-12-07,79,3,railroad,832
2010-12-07,55,15,excise,10726
2010-12-07,435,121,corporate,12560
2010-12-07,8,1,unemployment,689
2010-12-07,15,4,estate,105
2016-06-09,561,61,estate,15498
2016-06-09,64272,2225,income.withheld,1609996
2016-06-09,1304,379,income,92402
2016-06-09,95,1,railroad,4103
2016-06-09,156,56,excise,52573
2016-06-09,1072,232,corporate,194409
2016-06-09,24,2,unemployment,7618
2016-06-09,44,1,estate,765
2011-01-21,141,14,estate,1072
2011-01-21,110715,6212,income.withheld,550832
2011-01-21,2293,24,income,4001
2011-01-21,247,16,railroad,1382
2011-01-21,2724,18,excise,19116
2011-01-21,8324,33,corporate,68365
2011-01-21,160,13,unemployment,899
2011-01-21,31,6,estate,167
2011-09-27,199,5,estate,7250
2011-09-27,118447,1656,income.withheld,1709416
2011-09-27,2907,27,income,31184
2011-09-27,315,0,railroad,4689
2011-09-27,3874,329,excise,66826
2011-09-27,41080,33,corporate,236580
2011-09-27,32,3,unemployment,7063
2011-09-27,84,-2,estate,2256
2011-11-21,702,28,estate,1704
2011-11-21,99123,9343,income.withheld,236695
2011-11-21,291,29,income,1329
2011-11-21,239,29,railroad,632
2011-11-21,3365,45,excise,7976
2011-11-21,2953,33,corporate,12934
2011-11-21,41,1,unemployment,564
2011-11-21,20,1,estate,33
2014-02-13,384,113,estate,7008
2014-02-13,80075,2399,income.withheld,775958
2014-02-13,335,25,income,10649
2014-02-13,311,5,railroad,2032
2014-02-13,1148,355,excise,25888
2014-02-13,758,224,corporate,89219
2014-02-13,259,5,unemployment,4362
2014-02-13,30,6,estate,254
2012-11-30,1075,20,estate,2211
2012-11-30,140212,6944,income.withheld,292808
2012-11-30,522,22,income,1960
2012-11-30,328,18,railroad,741
2012-11-30,6664,16,excise,13040
2012-11-30,4553,58,corporate,13306
2012-11-30,64,21,unemployment,585
2012-11-30,37,0,estate,60
2016-07-14,711,19,estate,17078
2016-07-14,86466,2899,income.withheld,1812805
2016-07-14,842,74,income,103276
2016-07-14,231,4,railroad,4692
2016-07-14,3589,2487,excise,62670
2016-07-14,2008,492,corporate,258097
2016-07-14,46,6,unemployment,7737
2016-07-14,35,1,estate,1100
2017-02-02,83,36,estate,7343
2017-02-02,32394,6968,income.withheld,827913
2017-02-02,178,71,income,24246
2017-02-02,82,19,railroad,1909
2017-02-02,31,14,excise,24902
2017-02-02,88,63,corporate,97972
2017-02-02,74,18,unemployment,3684
2017-02-02,7,4,estate,297
2012-01-30,842,31,estate,3922
2012-01-30,154308,11107,income.withheld,588239
2012-01-30,3456,42,income,5889
2012-01-30,359,21,railroad,1423
2012-01-30,5410,72,excise,22631
2012-01-30,7849,27,corporate,74061
2012-01-30,505,125,unemployment,1129
2012-01-30,46,0,estate,146
2013-04-26,5842,36,estate,12545
2013-04-26,146901,6998,income.withheld,1148076
2013-04-26,33871,18,income,43958
2013-04-26,388,23,railroad,3051
2013-04-26,4363,427,excise,41986
2013-04-26,40889,61,corporate,162445
2013-04-26,462,95,unemployment,4437
2013-04-26,173,1,estate,421
2015-10-28,1823,74,estate,1823
2015-10-28,157719,6767,income.withheld,157719
2015-10-28,3999,110,income,3999
2015-10-28,430,6,railroad,430
2015-10-28,2611,421,excise,2611
2015-10-28,9757,36,corporate,9757
2015-10-28,124,17,unemployment,124
2015-10-28,159,1,estate,159
2014-11-12,482,128,estate,2009
2014-11-12,67642,5091,income.withheld,236209
2014-11-12,454,60,income,3585
2014-11-12,213,62,railroad,698
2014-11-12,408,82,excise,5920
2014-11-12,635,103,corporate,11996
2014-11-12,27,3,unemployment,632
2014-11-12,157,1,estate,194
2011-12-20,516,37,estate,2603
2011-12-20,103094,2801,income.withheld,374751
2011-12-20,683,41,income,2144
2011-12-20,233,1,railroad,962
2011-12-20,3121,21,excise,14382
2011-12-20,49343,86,corporate,63433
2011-12-20,26,2,unemployment,598
2011-12-20,53,1,estate,93
2017-09-05,118,83,estate,19663
2017-09-05,39194,18858,income.withheld,2242258
2017-09-05,390,223,income,116958
2017-09-05,62,34,railroad,5562
2017-09-05,107,44,excise,73561
2017-09-05,192,108,corporate,260081
2017-09-05,6,2,unemployment,8436
2017-09-05,8,4,estate,2847
2012-12-31,1084,68,estate,3294
2012-12-31,185753,20920,income.withheld,478561
2012-12-31,1125,149,income,3084
2012-12-31,387,57,railroad,1128
2012-12-31,6105,36,excise,19145
2012-12-31,60247,471,corporate,73553
2012-12-31,58,12,unemployment,643
2012-12-31,23,2,estate,84
2017-01-03,86,86,estate,4966
2017-01-03,40534,40534,income.withheld,618149
2017-01-03,529,529,income,11223
2017-01-03,64,64,railroad,1336
2017-01-03,11,11,excise,18724
2017-01-03,183,183,corporate,87396
2017-01-03,11,11,unemployment,785
2017-01-03,2,2,estate,201
2016-04-15,1001,105,estate,11399
2016-04-15,97918,7854,income.withheld,1275368
2016-04-15,21135,8536,income,48992
2016-04-15,231,19,railroad,3245
2016-04-15,3565,48,excise,42033
2016-04-15,27361,19514,corporate,174149
2016-04-15,161,38,unemployment,4398
2016-04-15,97,6,estate,594
2017-11-03,129,76,estate,1771
2017-11-03,39936,11500,income.withheld,235166
2017-11-03,319,87,income,5884
2017-11-03,27,12,railroad,522
2017-11-03,55,21,excise,7427
2017-11-03,199,118,corporate,10523
2017-11-03,17,3,unemployment,644
2017-11-03,10,4,estate,111
2012-05-21,569,18,estate,9304
2012-05-21,104122,9897,income.withheld,1169994
2012-05-21,552,33,income,30866
2012-05-21,226,18,railroad,2847
2012-05-21,3448,22,excise,45685
2012-05-21,7009,23,corporate,146297
2012-05-21,126,4,unemployment,6311
2012-05-21,17,1,estate,404
2017-06-13,592,130,estate,15520
2017-06-13,87465,1767,income.withheld,1709702
2017-06-13,4131,1751,income,102149
2017-06-13,200,4,railroad,4204
2017-06-13,1338,418,excise,52610
2017-06-13,6649,3672,corporate,193443
2017-06-13,24,2,unemployment,7441
2017-06-13,22,2,estate,2365
2014-09-29,1440,49,estate,18665
2014-09-29,166585,13684,income.withheld,2069815
2014-09-29,8325,114,income,72406
2014-09-29,472,48,railroad,5801
2014-09-29,14274,7129,excise,87265
2014-09-29,75047,93,corporate,345141
2014-09-29,38,3,unemployment,8754
2014-09-29,91,1,estate,666
2016-04-28,3004,21,estate,13402
2016-04-28,173889,2725,income.withheld,1351339
2016-04-28,60616,163,income,88473
2016-04-28,433,5,railroad,3448
2016-04-28,4917,511,excise,43384
2016-04-28,39537,124,corporate,186325
2016-04-28,519,94,unemployment,4756
2016-04-28,127,11,estate,624
2010-10-26,342,8,estate,342
2010-10-26,115305,1948,income.withheld,115305
2010-10-26,685,14,income,685
2010-10-26,341,9,railroad,341
2010-10-26,1417,38,excise,1417
2010-10-26,8365,43,corporate,8365
2010-10-26,98,9,unemployment,98
2010-10-26,37,-2,estate,37
2014-06-02,42,42,estate,12937
2014-06-02,27092,27093,income.withheld,1433887
2014-06-02,17,17,income,54635
2014-06-02,72,72,railroad,3906
2014-06-02,18,18,excise,51177
2014-06-02,36,36,corporate,183563
2014-06-02,5,5,unemployment,7763
2014-06-02,2,2,estate,428
2010-08-20,928,84,estate,16468
2010-08-20,98322,5793,income.withheld,1492310
2010-08-20,217,20,income,16054
2010-08-20,264,8,railroad,4124
2010-08-20,3413,28,excise,59896
2010-08-20,3428,30,corporate,218236
2010-08-20,601,2,unemployment,6677
2010-08-20,62,1,estate,2169
2012-06-20,579,66,estate,10269
2012-06-20,101475,7899,income.withheld,1310354
2012-06-20,3495,-34,income,34541
2012-06-20,221,3,railroad,3201
2012-06-20,3473,19,excise,52387
2012-06-20,57294,105,corporate,204391
2012-06-20,45,3,unemployment,6378
2012-06-20,31,2,estate,445
2016-10-04,202,172,estate,202
2016-10-04,34165,4059,income.withheld,34165
2016-10-04,294,96,income,294
2016-10-04,75,8,railroad,75
2016-10-04,356,272,excise,356
2016-10-04,127,53,corporate,127
2016-10-04,8,4,unemployment,8
2016-10-04,7,4,estate,7
2016-08-02,129,82,estate,18161
2016-08-02,35276,6077,income.withheld,1939117
2016-08-02,203,80,income,104575
2016-08-02,93,10,railroad,5038
2016-08-02,306,68,excise,66891
2016-08-02,91,73,corporate,265169
2016-08-02,528,8,unemployment,8551
2016-08-02,4,2,estate,1127
2017-05-12,1102,54,estate,14110
2017-05-12,92298,6147,income.withheld,1516985
2017-05-12,1361,143,income,96542
2017-05-12,231,19,railroad,3697
2017-05-12,3210,2007,excise,47757
2017-05-12,2886,2219,corporate,178673
2017-05-12,2518,4,unemployment,7374
2017-05-12,32,1,estate,2275
2016-07-29,1666,53,estate,18032
2016-07-29,177502,10287,income.withheld,1903841
2016-07-29,1938,75,income,104372
2016-07-29,484,33,railroad,4945
2016-07-29,7504,2368,excise,66585
2016-07-29,8990,40,corporate,265079
2016-07-29,333,148,unemployment,8024
2016-07-29,57,1,estate,1122
2015-08-13,539,84,estate,16832
2015-08-13,76878,2638,income.withheld,1919936
2015-08-13,542,50,income,90488
2015-08-13,199,5,railroad,5659
2015-08-13,1395,408,excise,69118
2015-08-13,674,339,corporate,299119
2015-08-13,30,1,unemployment,9171
2015-08-13,29,1,estate,1342
2015-10-15,746,52,estate,746
2015-10-15,88310,10414,income.withheld,88310
2015-10-15,1860,549,income,1860
2015-10-15,231,6,railroad,231
2015-10-15,1409,30,excise,1409
2015-10-15,9279,7765,corporate,9279
2015-10-15,52,13,unemployment,52
2015-10-15,92,1,estate,92
2015-06-25,1120,68,estate,14742
2015-06-25,156172,3209,income.withheld,1639857
2015-06-25,9967,90,income,87862
2015-06-25,473,46,railroad,4806
2015-06-25,4192,523,excise,57186
2015-06-25,74360,50,corporate,286104
2015-06-25,54,2,unemployment,8263
2015-06-25,88,1,estate,1268
2016-01-19,737,79,estate,6811
2016-01-19,131060,26291,income.withheld,693377
2016-01-19,11666,1107,income,20631
2016-01-19,280,66,railroad,1639
2016-01-19,3274,33,excise,22458
2016-01-19,8061,157,corporate,102723
2016-01-19,208,32,unemployment,1000
2016-01-19,18,1,estate,304
2010-05-17,674,51,estate,12154
2010-05-17,84510,18389,income.withheld,1076084
2010-05-17,376,71,income,13561
2010-05-17,244,61,railroad,2934
2010-05-17,2822,28,excise,41004
2010-05-17,7136,5015,corporate,148946
2010-05-17,132,10,unemployment,5563
2010-05-17,23,2,estate,1993
2012-08-16,829,31,estate,12514
2012-08-16,85039,8530,income.withheld,1576960
2012-08-16,305,28,income,35647
2012-08-16,218,32,railroad,3981
2012-08-16,3559,19,excise,66103
2012-08-16,3864,39,corporate,217346
2012-08-16,51,5,unemployment,7202
2012-08-16,17,5,estate,504
2013-05-06,417,157,estate,13071
2013-05-06,44697,11070,income.withheld,1209429
2013-05-06,178,44,income,44261
2013-05-06,101,41,railroad,3211
2013-05-06,94,19,excise,44453
2013-05-06,102,15,corporate,162665
2013-05-06,72,6,unemployment,7056
2013-05-06,14,4,estate,438
2017-03-22,1313,72,estate,9651
2017-03-22,184928,10454,income.withheld,1184249
2017-03-22,2923,154,income,29315
2017-03-22,373,5,railroad,2828
2017-03-22,4282,23,excise,34435
2017-03-22,16937,101,corporate,119035
2017-03-22,62,4,unemployment,3890
2017-03-22,65,1,estate,453
2012-10-10,373,60,estate,373
2012-10-10,55708,2796,income.withheld,55708
2012-10-10,290,69,income,290
2012-10-10,156,38,railroad,156
2012-10-10,1686,70,excise,1686
2012-10-10,390,53,corporate,390
2012-10-10,29,4,unemployment,29
2012-10-10,11,2,estate,11
2015-01-08,517,133,estate,5141
2015-01-08,63583,2920,income.withheld,605966
2015-01-08,1086,169,income,7610
2015-01-08,77,1,railroad,1515
2015-01-08,78,16,excise,18985
2015-01-08,330,110,corporate,103774
2015-01-08,54,10,unemployment,781
2015-01-08,13,1,estate,693
2016-02-18,973,80,estate,8317
2016-02-18,140225,8984,income.withheld,893656
2016-02-18,1199,140,income,22635
2016-02-18,438,12,railroad,2249
2016-02-18,3293,19,excise,28964
2016-02-18,3727,51,corporate,107203
2016-02-18,2414,-39,unemployment,4105
2016-02-18,42,3,estate,364
2010-06-16,797,101,estate,13553
2010-06-16,89825,12357,income.withheld,1208157
2010-06-16,1594,92,income,15290
2010-06-16,253,34,railroad,3310
2010-06-16,3497,9,excise,47403
2010-06-16,54054,890,corporate,203649
2010-06-16,37,3,unemployment,5630
2010-06-16,42,4,estate,2052
2017-10-23,1182,88,estate,1182
2017-10-23,157408,16822,income.withheld,157408
2017-10-23,4881,165,income,4881
2017-10-23,352,47,railroad,352
2017-10-23,3361,37,excise,3361
2017-10-23,9672,65,corporate,9672
2017-10-23,87,7,unemployment,87
2017-10-23,33,2,estate,33
2015-12-09,442,85,estate,4238
2015-12-09,63700,7603,income.withheld,409674
2015-12-09,548,78,income,6214
2015-12-09,100,3,railroad,1013
2015-12-09,171,52,excise,12796
2015-12-09,949,301,corporate,17051
2015-12-09,19,2,unemployment,695
2015-12-09,22,1,estate,240
2013-06-07,242,65,estate,14423
2013-06-07,46197,6506,income.withheld,1373092
2013-06-07,275,78,income,45387
2013-06-07,76,13,railroad,3671
2013-06-07,92,39,excise,51177
2013-06-07,596,118,corporate,171376
2013-06-07,15,3,unemployment,7149
2013-06-07,8,0,estate,502
2015-02-09,172,26,estate,6249
2015-02-09,71507,13818,income.withheld,803426
2015-02-09,364,56,income,15938
2015-02-09,226,55,railroad,2175
2015-02-09,279,50,excise,25663
2015-02-09,391,46,corporate,114110
2015-02-09,2784,20,unemployment,4678
2015-02-09,21,1,estate,739
2017-08-25,1206,68,estate,19199
2017-08-25,159014,7805,income.withheld,2171696
2017-08-25,1944,114,income,116074
2017-08-25,372,49,railroad,5390
2017-08-25,4459,520,excise,70656
2017-08-25,2900,86,corporate,259648
2017-08-25,92,2,unemployment,8422
2017-08-25,351,5,estate,2835
2012-11-29,1055,64,estate,2190
2012-11-29,133269,2024,income.withheld,285864
2012-11-29,499,43,income,1937
2012-11-29,310,3,railroad,723
2012-11-29,6648,2213,excise,13024
2012-11-29,4494,41,corporate,13248
2012-11-29,43,1,unemployment,565
2012-11-29,37,2,estate,60
2014-05-27,1528,60,estate,12566
2014-05-27,145700,14321,income.withheld,1390247
2014-05-27,1129,69,income,54375
2014-05-27,439,36,railroad,3794
2014-05-27,3889,73,excise,48195
2014-05-27,8168,19,corporate,182687
2014-05-27,143,9,unemployment,7747
2014-05-27,34,1,estate,422
2011-06-15,75,12,estate,6603
2011-06-15,74704,9111,income.withheld,1253205
2011-06-15,2402,1443,income,26946
2011-06-15,157,6,railroad,3389
2011-06-15,3210,46,excise,48003
2011-06-15,48198,40230,corporate,182415
2011-06-15,29,5,unemployment,5958
2011-06-15,74,2,estate,2050
2010-03-03,131,55,estate,7053
2010-03-03,36499,7609,income.withheld,723798
2010-03-03,156,30,income,3525
2010-03-03,76,3,railroad,1962
2010-03-03,1129,7,excise,26674
2010-03-03,1022,51,corporate,80614
2010-03-03,21,4,unemployment,1866
2010-03-03,17,10,estate,330
2013-03-12,396,110,estate,5973
2013-03-12,81079,1804,income.withheld,895641
2013-03-12,470,67,income,8935
2013-03-12,220,1,railroad,2385
2013-03-12,1929,430,excise,32163
2013-03-12,1896,639,corporate,90376
2013-03-12,41,3,unemployment,3915
2013-03-12,17,3,estate,218
2016-10-20,937,70,estate,937
2016-10-20,124438,2182,income.withheld,124438
2016-10-20,4287,132,income,4287
2016-10-20,287,1,railroad,287
2016-10-20,1698,23,excise,1698
2016-10-20,9619,33,corporate,9619
2016-10-20,76,5,unemployment,76
2016-10-20,254,1,estate,254
2016-08-26,1525,53,estate,19557
2016-08-26,166401,7803,income.withheld,2070243
2016-08-26,1704,86,income,106076
2016-08-26,447,25,railroad,5392
2016-08-26,4930,417,excise,71515
2016-08-26,3514,134,corporate,268592
2016-08-26,571,2,unemployment,8594
2016-08-26,44,10,estate,1166
2014-06-26,1159,24,estate,14055
2014-06-26,150628,2901,income.withheld,1557423
2014-06-26,6984,91,income,61602
2014-06-26,441,13,railroad,4275
2014-06-26,4526,329,excise,55685
2014-06-26,69336,803,corporate,252863
2014-06-26,60,3,unemployment,7819
2014-06-26,26,0,estate,453
2015-03-30,1514,89,estate,8618
2015-03-30,212791,15576,income.withheld,1131461
2015-03-30,3153,230,income,20220
2015-03-30,578,54,railroad,3232
2015-03-30,6337,44,excise,38239
2015-03-30,39196,119,corporate,157377
2015-03-30,96,6,unemployment,4866
2015-03-30,52,2,estate,825
2012-12-28,1016,55,estate,3226
2012-12-28,164833,8325,income.withheld,457641
2012-12-28,975,86,income,2935
2012-12-28,330,11,railroad,1071
